"Country";"Dates";"TotalCases";"DailyNewCases";"ActiveCases";"TotalDeaths";"DailyNewDeaths";"created_at"
"Spain";"2020-03-02";120;36;118;0;0;"2020-05-09 12:49:37"
"Spain";"2020-03-03";165;45;162;1;1;"2020-05-09 12:49:37"
"Spain";"2020-03-04";228;63;224;2;1;"2020-05-09 12:49:37"
"Spain";"2020-03-05";282;54;276;3;1;"2020-05-09 12:49:37"
"Spain";"2020-03-06";401;119;387;8;5;"2020-05-09 12:49:37"
"Spain";"2020-03-07";525;124;485;10;2;"2020-05-09 12:49:37"
"Spain";"2020-03-08";674;149;625;17;7;"2020-05-09 12:49:37"
"Spain";"2020-03-09";1231;557;1169;30;13;"2020-05-09 12:49:37"
"Spain";"2020-03-10";1695;464;1524;36;6;"2020-05-09 12:49:37"
"Spain";"2020-03-11";2277;582;2039;55;19;"2020-05-09 12:49:37"
"Spain";"2020-03-12";3146;869;2871;86;31;"2020-05-09 12:49:37"
"Spain";"2020-03-13";5232;2086;4906;133;47;"2020-05-09 12:49:37"
"Spain";"2020-03-14";6391;1159;5678;196;63;"2020-05-09 12:49:37"
"Spain";"2020-03-15";7988;1597;7177;294;98;"2020-05-09 12:49:37"
"Spain";"2020-03-16";9942;1954;9070;342;48;"2020-05-09 12:49:37"
"Spain";"2020-03-17";11826;1884;10265;533;191;"2020-05-09 12:49:37"
"Spain";"2020-03-18";14769;2943;13050;638;105;"2020-05-09 12:49:37"
"Spain";"2020-03-19";18077;3308;16139;831;193;"2020-05-09 12:49:37"
"Spain";"2020-03-20";21571;3494;18890;1093;262;"2020-05-09 12:49:37"
"Spain";"2020-03-21";25496;3925;21990;1381;288;"2020-05-09 12:49:37"
"Spain";"2020-03-22";28768;3272;24421;1772;391;"2020-05-09 12:49:37"
"Spain";"2020-03-23";35136;6368;29470;2311;539;"2020-05-09 12:49:37"
"Spain";"2020-03-24";42058;6922;35273;2991;680;"2020-05-09 12:49:37"
"Spain";"2020-03-25";49515;7457;40501;3647;656;"2020-05-09 12:49:37"
"Spain";"2020-03-26";57786;8271;46406;4365;718;"2020-05-09 12:49:37"
"Spain";"2020-03-27";65719;7933;51224;5138;773;"2020-05-09 12:49:37"
"Spain";"2020-03-28";73235;7516;54968;5982;844;"2020-05-09 12:49:37"
"Spain";"2020-03-29";80110;6875;58598;6803;821;"2020-05-09 12:49:37"
"Spain";"2020-03-30";87956;7846;63460;7716;913;"2020-05-09 12:49:37"
"Spain";"2020-03-31";95923;7967;68200;8464;748;"2020-05-09 12:49:37"
"Spain";"2020-04-01";104118;8195;72084;9387;923;"2020-05-09 12:49:37"
"Spain";"2020-04-02";112065;7947;74974;10348;961;"2020-05-09 12:49:37"
"Spain";"2020-04-03";119199;7134;77488;11198;850;"2020-05-09 12:49:37"
"Spain";"2020-04-04";126168;6969;80002;11947;749;"2020-05-09 12:49:37"
"Spain";"2020-04-05";131646;5478;80925;12641;694;"2020-05-09 12:49:37"
"Spain";"2020-04-06";136675;5029;82897;13341;700;"2020-05-09 12:49:37"
"Spain";"2020-04-07";141942;5267;84689;14045;704;"2020-05-09 12:49:37"
"Spain";"2020-04-08";148220;6278;85407;14792;747;"2020-05-09 12:49:37"
"Spain";"2020-04-09";153222;5002;85610;15447;655;"2020-05-09 12:49:37"
"Spain";"2020-04-10";158273;5051;86524;16081;634;"2020-05-09 12:49:37"
"Spain";"2020-04-11";163027;4754;87312;16606;525;"2020-05-09 12:49:37"
"Spain";"2020-04-12";166831;3804;87231;17209;603;"2020-05-09 12:49:37"
"Spain";"2020-04-13";170099;3268;87616;17756;547;"2020-05-09 12:49:37"
"Spain";"2020-04-14";174060;3961;88301;18255;499;"2020-05-09 12:49:37"
"Spain";"2020-04-15";180659;6599;90994;18812;557;"2020-05-09 12:49:37"
"Spain";"2020-04-16";184948;4289;91021;19130;318;"2020-05-09 12:49:37"
"Spain";"2020-04-17";190839;5891;96564;19478;348;"2020-05-09 12:49:37"
"Spain";"2020-04-18";194416;3577;98382;20043;565;"2020-05-09 12:49:37"
"Spain";"2020-04-19";198674;4258;98338;20453;410;"2020-05-09 12:49:37"
"Spain";"2020-04-20";200210;1536;97464;20852;399;"2020-05-09 12:49:37"
"Spain";"2020-04-21";204178;3968;98958;21282;430;"2020-05-09 12:49:37"
"Spain";"2020-04-22";208389;4211;99440;21717;435;"2020-05-09 12:49:37"
"Spain";"2020-04-23";213024;4635;100106;22157;440;"2020-05-09 12:49:37"
"Spain";"2020-04-24";219764;6740;88111;22524;367;"2020-05-09 12:49:37"
"Spain";"2020-04-25";223759;3995;87295;22902;378;"2020-05-09 12:49:37"
"Spain";"2020-04-26";226629;2870;85712;23190;288;"2020-05-09 12:49:37"
"Spain";"2020-04-27";229422;2793;85069;23521;331;"2020-05-09 12:49:37"
"Spain";"2020-04-28";232128;2706;84403;23822;301;"2020-05-09 12:49:37"
"Spain";"2020-04-29";236899;4771;79695;24275;453;"2020-05-09 12:49:37"
"Spain";"2020-04-30";239340;2441;76842;24543;268;"2020-05-09 12:49:37"
"Spain";"2020-05-01";242979;3639;75714;24824;281;"2020-05-09 12:49:37"
"Spain";"2020-05-02";245589;2610;74234;25100;276;"2020-05-09 12:49:37"
"Spain";"2020-05-03";247122;1533;73300;25264;164;"2020-05-09 12:49:37"
"Spain";"2020-05-04";248301;1179;71240;25428;164;"2020-05-09 12:49:37"
"Spain";"2020-05-05";250561;2260;70230;25613;185;"2020-05-09 12:49:37"
"Spain";"2020-05-06";253682;3121;68466;25857;244;"2020-05-09 12:49:37"
"Spain";"2020-05-07";256855;3173;66866;26070;213;"2020-05-09 12:49:37"
"Spain";"2020-05-08";260117;3262;65410;26299;229;"2020-05-09 12:49:37"
"Belgium";"2020-02-15";1;0;0;0;0;"2020-05-09 12:49:38"
"Belgium";"2020-02-16";1;0;0;0;0;"2020-05-09 12:49:38"
"Belgium";"2020-02-17";1;0;0;0;0;"2020-05-09 12:49:38"
"Belgium";"2020-02-18";1;0;0;0;0;"2020-05-09 12:49:38"
"Belgium";"2020-02-19";1;0;0;0;0;"2020-05-09 12:49:38"
"Belgium";"2020-02-20";1;0;0;0;0;"2020-05-09 12:49:38"
"Belgium";"2020-02-21";1;0;0;0;0;"2020-05-09 12:49:38"
"Belgium";"2020-02-22";1;0;0;0;0;"2020-05-09 12:49:38"
"Belgium";"2020-02-23";1;0;0;0;0;"2020-05-09 12:49:38"
"Belgium";"2020-02-24";1;0;0;0;0;"2020-05-09 12:49:38"
"Belgium";"2020-02-25";1;0;0;0;0;"2020-05-09 12:49:38"
"Belgium";"2020-02-26";1;0;0;0;0;"2020-05-09 12:49:38"
"Belgium";"2020-02-27";1;0;0;0;0;"2020-05-09 12:49:38"
"Belgium";"2020-02-28";1;0;0;0;0;"2020-05-09 12:49:38"
"Belgium";"2020-02-29";1;0;0;0;0;"2020-05-09 12:49:38"
"Belgium";"2020-03-01";2;1;1;0;0;"2020-05-09 12:49:38"
"Belgium";"2020-03-02";8;6;7;0;0;"2020-05-09 12:49:38"
"Belgium";"2020-03-03";15;7;14;0;0;"2020-05-09 12:49:38"
"Belgium";"2020-03-04";23;8;22;0;0;"2020-05-09 12:49:38"
"Belgium";"2020-03-05";50;27;49;0;0;"2020-05-09 12:49:38"
"Belgium";"2020-03-06";109;59;108;0;0;"2020-05-09 12:49:38"
"Belgium";"2020-03-07";169;60;168;0;0;"2020-05-09 12:49:38"
"Belgium";"2020-03-08";200;31;199;0;0;"2020-05-09 12:49:38"
"Belgium";"2020-03-09";239;39;238;0;0;"2020-05-09 12:49:38"
"Belgium";"2020-03-10";267;28;266;0;0;"2020-05-09 12:49:38"
"Belgium";"2020-03-11";314;47;310;3;3;"2020-05-09 12:49:38"
"Belgium";"2020-03-12";399;85;395;3;0;"2020-05-09 12:49:38"
"Belgium";"2020-03-13";559;160;555;3;0;"2020-05-09 12:49:38"
"Belgium";"2020-03-14";689;130;684;4;1;"2020-05-09 12:49:38"
"Belgium";"2020-03-15";886;197;881;4;0;"2020-05-09 12:49:38"
"Belgium";"2020-03-16";1058;172;1047;10;6;"2020-05-09 12:49:38"
"Belgium";"2020-03-17";1243;185;1219;10;0;"2020-05-09 12:49:38"
"Belgium";"2020-03-18";1486;243;1441;14;4;"2020-05-09 12:49:38"
"Belgium";"2020-03-19";1795;309;1609;21;7;"2020-05-09 12:49:38"
"Belgium";"2020-03-20";2257;462;2016;37;16;"2020-05-09 12:49:38"
"Belgium";"2020-03-21";2815;558;2485;67;30;"2020-05-09 12:49:38"
"Belgium";"2020-03-22";3401;586;3063;75;8;"2020-05-09 12:49:38"
"Belgium";"2020-03-23";3743;342;3254;88;13;"2020-05-09 12:49:38"
"Belgium";"2020-03-24";4269;526;3686;122;34;"2020-05-09 12:49:38"
"Belgium";"2020-03-25";4937;668;4212;178;56;"2020-05-09 12:49:38"
"Belgium";"2020-03-26";6235;1298;5340;220;42;"2020-05-09 12:49:38"
"Belgium";"2020-03-27";7284;1049;6137;289;69;"2020-05-09 12:49:38"
"Belgium";"2020-03-28";9134;1850;7718;353;64;"2020-05-09 12:49:38"
"Belgium";"2020-03-29";10836;1702;9046;431;78;"2020-05-09 12:49:38"
"Belgium";"2020-03-30";11899;1063;9859;513;82;"2020-05-09 12:49:38"
"Belgium";"2020-03-31";12775;876;10374;705;192;"2020-05-09 12:49:38"
"Belgium";"2020-04-01";13964;1189;11004;828;123;"2020-05-09 12:49:38"
"Belgium";"2020-04-02";15348;1384;11842;1011;183;"2020-05-09 12:49:38"
"Belgium";"2020-04-03";16770;1422;12755;1143;132;"2020-05-09 12:49:38"
"Belgium";"2020-04-04";18431;1661;13901;1283;140;"2020-05-09 12:49:38"
"Belgium";"2020-04-05";19691;1260;14493;1447;164;"2020-05-09 12:49:38"
"Belgium";"2020-04-06";20814;1123;15196;1632;185;"2020-05-09 12:49:38"
"Belgium";"2020-04-07";22194;1380;16002;2035;403;"2020-05-09 12:49:38"
"Belgium";"2020-04-08";23403;1209;16482;2240;205;"2020-05-09 12:49:38"
"Belgium";"2020-04-09";24983;1580;17296;2523;283;"2020-05-09 12:49:38"
"Belgium";"2020-04-10";26667;1684;18080;3019;496;"2020-05-09 12:49:38"
"Belgium";"2020-04-11";28018;1351;18686;3346;327;"2020-05-09 12:49:38"
"Belgium";"2020-04-12";29647;1629;19584;3600;254;"2020-05-09 12:49:38"
"Belgium";"2020-04-13";30589;942;19979;3903;303;"2020-05-09 12:49:38"
"Belgium";"2020-04-14";31119;530;20094;4157;254;"2020-05-09 12:49:38"
"Belgium";"2020-04-15";33573;2454;22026;4440;283;"2020-05-09 12:49:38"
"Belgium";"2020-04-16";34809;1236;22390;4857;417;"2020-05-09 12:49:38"
"Belgium";"2020-04-17";36138;1329;23014;5163;306;"2020-05-09 12:49:38"
"Belgium";"2020-04-18";37183;1045;23382;5453;290;"2020-05-09 12:49:38"
"Belgium";"2020-04-19";38496;1313;24056;5683;230;"2020-05-09 12:49:38"
"Belgium";"2020-04-20";39983;1487;25260;5828;145;"2020-05-09 12:49:38"
"Belgium";"2020-04-21";40956;973;25956;5998;170;"2020-05-09 12:49:38"
"Belgium";"2020-04-22";41889;933;26194;6262;264;"2020-05-09 12:49:38"
"Belgium";"2020-04-23";42797;908;26507;6490;228;"2020-05-09 12:49:38"
"Belgium";"2020-04-24";44293;1496;27492;6679;189;"2020-05-09 12:49:38"
"Belgium";"2020-04-25";45325;1032;27991;6917;238;"2020-05-09 12:49:38"
"Belgium";"2020-04-26";46134;809;28255;7094;177;"2020-05-09 12:49:38"
"Belgium";"2020-04-27";46687;553;28602;7207;113;"2020-05-09 12:49:38"
"Belgium";"2020-04-28";47334;647;29060;7331;124;"2020-05-09 12:49:38"
"Belgium";"2020-04-29";47859;525;29075;7501;170;"2020-05-09 12:49:38"
"Belgium";"2020-04-30";48519;660;29349;7594;93;"2020-05-09 12:49:38"
"Belgium";"2020-05-01";49032;513;29437;7703;109;"2020-05-09 12:49:38"
"Belgium";"2020-05-02";49517;485;29541;7765;62;"2020-05-09 12:49:38"
"Belgium";"2020-05-03";49906;389;29753;7844;79;"2020-05-09 12:49:38"
"Belgium";"2020-05-04";50267;361;29965;7924;80;"2020-05-09 12:49:38"
"Belgium";"2020-05-05";50509;242;30052;8016;92;"2020-05-09 12:49:38"
"Belgium";"2020-05-06";50781;272;29711;8339;323;"2020-05-09 12:49:38"
"Belgium";"2020-05-07";51420;639;30025;8415;76;"2020-05-09 12:49:38"
"Belgium";"2020-05-08";52011;591;30289;8521;106;"2020-05-09 12:49:38"
"Netherlands";"2020-02-15";0;0;0;0;0;"2020-05-09 12:49:38"
"Netherlands";"2020-02-16";0;0;0;0;0;"2020-05-09 12:49:38"
"Netherlands";"2020-02-17";0;0;0;0;0;"2020-05-09 12:49:38"
"Netherlands";"2020-02-18";0;0;0;0;0;"2020-05-09 12:49:38"
"Netherlands";"2020-02-19";0;0;0;0;0;"2020-05-09 12:49:38"
"Netherlands";"2020-02-20";0;0;0;0;0;"2020-05-09 12:49:38"
"Netherlands";"2020-02-21";0;0;0;0;0;"2020-05-09 12:49:38"
"Netherlands";"2020-02-22";0;0;0;0;0;"2020-05-09 12:49:38"
"Netherlands";"2020-02-23";0;0;0;0;0;"2020-05-09 12:49:38"
"Netherlands";"2020-02-24";0;0;0;0;0;"2020-05-09 12:49:38"
"Netherlands";"2020-02-25";0;0;0;0;0;"2020-05-09 12:49:38"
"Netherlands";"2020-02-26";0;0;0;0;0;"2020-05-09 12:49:38"
"Netherlands";"2020-02-27";1;0;1;0;0;"2020-05-09 12:49:38"
"Netherlands";"2020-02-28";2;1;2;0;0;"2020-05-09 12:49:38"
"Netherlands";"2020-02-29";7;5;7;0;0;"2020-05-09 12:49:38"
"Netherlands";"2020-03-01";10;3;10;0;0;"2020-05-09 12:49:38"
"Netherlands";"2020-03-02";18;8;18;0;0;"2020-05-09 12:49:38"
"Netherlands";"2020-03-03";23;5;23;0;0;"2020-05-09 12:49:38"
"Netherlands";"2020-03-04";38;15;38;0;0;"2020-05-09 12:49:38"
"Netherlands";"2020-03-05";82;44;82;0;0;"2020-05-09 12:49:38"
"Netherlands";"2020-03-06";128;46;127;1;1;"2020-05-09 12:49:38"
"Netherlands";"2020-03-07";188;60;187;1;0;"2020-05-09 12:49:38"
"Netherlands";"2020-03-08";265;77;262;3;2;"2020-05-09 12:49:38"
"Netherlands";"2020-03-09";321;56;317;4;1;"2020-05-09 12:49:38"
"Netherlands";"2020-03-10";382;61;378;4;0;"2020-05-09 12:49:38"
"Netherlands";"2020-03-11";503;121;498;5;1;"2020-05-09 12:49:38"
"Netherlands";"2020-03-12";614;111;607;5;0;"2020-05-09 12:49:38"
"Netherlands";"2020-03-13";804;190;792;10;5;"2020-05-09 12:49:38"
"Netherlands";"2020-03-14";959;155;945;12;2;"2020-05-09 12:49:38"
"Netherlands";"2020-03-15";1135;176;1113;20;8;"2020-05-09 12:49:38"
"Netherlands";"2020-03-16";1413;278;1387;24;4;"2020-05-09 12:49:38"
"Netherlands";"2020-03-17";1705;292;1660;43;19;"2020-05-09 12:49:38"
"Netherlands";"2020-03-18";2051;346;1991;58;15;"2020-05-09 12:49:38"
"Netherlands";"2020-03-19";2460;409;2382;76;18;"2020-05-09 12:49:38"
"Netherlands";"2020-03-20";2994;534;2886;106;30;"2020-05-09 12:49:38"
"Netherlands";"2020-03-21";3631;637;3493;136;30;"2020-05-09 12:49:38"
"Netherlands";"2020-03-22";4204;573;4023;179;43;"2020-05-09 12:49:38"
"Netherlands";"2020-03-23";4749;545;4534;213;34;"2020-05-09 12:49:38"
"Netherlands";"2020-03-24";5560;811;5282;276;63;"2020-05-09 12:49:38"
"Netherlands";"2020-03-25";6412;852;6053;356;80;"2020-05-09 12:49:38"
"Netherlands";"2020-03-26";7431;1019;6994;434;78;"2020-05-09 12:49:38"
"Netherlands";"2020-03-27";8603;1172;8054;546;112;"2020-05-09 12:49:38"
"Netherlands";"2020-03-28";9762;1159;9120;639;93;"2020-05-09 12:49:38"
"Netherlands";"2020-03-29";10866;1104;9845;771;132;"2020-05-09 12:49:38"
"Netherlands";"2020-03-30";11750;884;10636;864;93;"2020-05-09 12:49:38"
"Netherlands";"2020-03-31";12595;845;11306;1039;175;"2020-05-09 12:49:38"
"Netherlands";"2020-04-01";13614;1019;12191;1173;134;"2020-05-09 12:49:38"
"Netherlands";"2020-04-02";14697;1083;13108;1339;166;"2020-05-09 12:49:38"
"Netherlands";"2020-04-03";15723;1026;13986;1487;148;"2020-05-09 12:49:38"
"Netherlands";"2020-04-04";16627;904;14726;1651;164;"2020-05-09 12:49:38"
"Netherlands";"2020-04-05";17851;1224;15835;1766;115;"2020-05-09 12:49:38"
"Netherlands";"2020-04-06";18803;952;16686;1867;101;"2020-05-09 12:49:38"
"Netherlands";"2020-04-07";19580;777;17229;2101;234;"2020-05-09 12:49:38"
"Netherlands";"2020-04-08";20549;969;18051;2248;147;"2020-05-09 12:49:38"
"Netherlands";"2020-04-09";21762;1213;19116;2396;148;"2020-05-09 12:49:38"
"Netherlands";"2020-04-10";23097;1335;20336;2511;115;"2020-05-09 12:49:38"
"Netherlands";"2020-04-11";24413;1316;21520;2643;132;"2020-05-09 12:49:38"
"Netherlands";"2020-04-12";25587;1174;22600;2737;94;"2020-05-09 12:49:38"
"Netherlands";"2020-04-13";26551;964;23478;2823;86;"2020-05-09 12:49:38"
"Netherlands";"2020-04-14";27419;868;24224;2945;122;"2020-05-09 12:49:38"
"Netherlands";"2020-04-15";28153;734;24769;3134;189;"2020-05-09 12:49:38"
"Netherlands";"2020-04-16";29214;1061;25649;3315;181;"2020-05-09 12:49:38"
"Netherlands";"2020-04-17";30449;1235;26740;3459;144;"2020-05-09 12:49:38"
"Netherlands";"2020-04-18";31589;1140;27738;3601;142;"2020-05-09 12:49:38"
"Netherlands";"2020-04-19";32655;1066;28721;3684;83;"2020-05-09 12:49:38"
"Netherlands";"2020-04-20";33405;750;29404;3751;67;"2020-05-09 12:49:38"
"Netherlands";"2020-04-21";34134;729;29968;3916;165;"2020-05-09 12:49:38"
"Netherlands";"2020-04-22";34842;708;30538;4054;138;"2020-05-09 12:49:38"
"Netherlands";"2020-04-23";35729;887;31302;4177;123;"2020-05-09 12:49:38"
"Netherlands";"2020-04-24";36535;806;31996;4289;112;"2020-05-09 12:49:38"
"Netherlands";"2020-04-25";37190;655;32531;4409;120;"2020-05-09 12:49:38"
"Netherlands";"2020-04-26";37845;655;33120;4475;66;"2020-05-09 12:49:38"
"Netherlands";"2020-04-27";38245;400;33477;4518;43;"2020-05-09 12:49:38"
"Netherlands";"2020-04-28";38416;171;33600;4566;48;"2020-05-09 12:49:38"
"Netherlands";"2020-04-29";38802;386;33841;4711;145;"2020-05-09 12:49:38"
"Netherlands";"2020-04-30";39316;514;34271;4795;84;"2020-05-09 12:49:38"
"Netherlands";"2020-05-01";39791;475;34648;4893;98;"2020-05-09 12:49:38"
"Netherlands";"2020-05-02";40236;445;34999;4987;94;"2020-05-09 12:49:38"
"Netherlands";"2020-05-03";40571;335;35265;5056;69;"2020-05-09 12:49:38"
"Netherlands";"2020-05-04";40770;199;35438;5082;26;"2020-05-09 12:49:38"
"Netherlands";"2020-05-05";41087;317;35669;5168;86;"2020-05-09 12:49:38"
"Netherlands";"2020-05-06";41319;232;35865;5204;36;"2020-05-09 12:49:38"
"Netherlands";"2020-05-07";41774;455;36236;5288;84;"2020-05-09 12:49:38"
"Netherlands";"2020-05-08";42093;319;36484;5359;71;"2020-05-09 12:49:38"
"Germany";"2020-02-15";16;0;13;0;0;"2020-05-09 12:49:39"
"Germany";"2020-02-16";16;0;13;0;0;"2020-05-09 12:49:39"
"Germany";"2020-02-17";16;0;9;0;0;"2020-05-09 12:49:39"
"Germany";"2020-02-18";16;0;7;0;0;"2020-05-09 12:49:39"
"Germany";"2020-02-19";16;0;7;0;0;"2020-05-09 12:49:39"
"Germany";"2020-02-20";16;0;3;0;0;"2020-05-09 12:49:39"
"Germany";"2020-02-21";16;0;2;0;0;"2020-05-09 12:49:39"
"Germany";"2020-02-22";16;0;2;0;0;"2020-05-09 12:49:39"
"Germany";"2020-02-23";16;0;2;0;0;"2020-05-09 12:49:39"
"Germany";"2020-02-24";16;0;2;0;0;"2020-05-09 12:49:39"
"Germany";"2020-02-25";18;2;3;0;0;"2020-05-09 12:49:39"
"Germany";"2020-02-26";26;8;11;0;0;"2020-05-09 12:49:39"
"Germany";"2020-02-27";48;22;32;0;0;"2020-05-09 12:49:39"
"Germany";"2020-02-28";74;26;58;0;0;"2020-05-09 12:49:39"
"Germany";"2020-02-29";79;5;63;0;0;"2020-05-09 12:49:39"
"Germany";"2020-03-01";130;51;114;0;0;"2020-05-09 12:49:39"
"Germany";"2020-03-02";165;35;149;0;0;"2020-05-09 12:49:39"
"Germany";"2020-03-03";203;38;187;0;0;"2020-05-09 12:49:39"
"Germany";"2020-03-04";262;59;246;0;0;"2020-05-09 12:49:39"
"Germany";"2020-03-05";545;283;528;0;0;"2020-05-09 12:49:39"
"Germany";"2020-03-06";670;125;652;0;0;"2020-05-09 12:49:39"
"Germany";"2020-03-07";800;130;782;0;0;"2020-05-09 12:49:39"
"Germany";"2020-03-08";1040;240;1022;0;0;"2020-05-09 12:49:39"
"Germany";"2020-03-09";1224;184;1204;2;2;"2020-05-09 12:49:39"
"Germany";"2020-03-10";1565;341;1545;2;0;"2020-05-09 12:49:39"
"Germany";"2020-03-11";1966;401;1938;3;1;"2020-05-09 12:49:39"
"Germany";"2020-03-12";2745;779;2714;6;3;"2020-05-09 12:49:39"
"Germany";"2020-03-13";3675;930;3621;8;2;"2020-05-09 12:49:39"
"Germany";"2020-03-14";4599;924;4544;9;1;"2020-05-09 12:49:39"
"Germany";"2020-03-15";5813;1214;5754;13;4;"2020-05-09 12:49:39"
"Germany";"2020-03-16";7272;1459;7188;17;4;"2020-05-09 12:49:39"
"Germany";"2020-03-17";9367;2095;9274;26;9;"2020-05-09 12:49:39"
"Germany";"2020-03-18";12327;2960;12194;28;2;"2020-05-09 12:49:39"
"Germany";"2020-03-19";15320;2993;15161;44;16;"2020-05-09 12:49:39"
"Germany";"2020-03-20";19848;4528;19600;68;24;"2020-05-09 12:49:39"
"Germany";"2020-03-21";22364;2516;22071;84;16;"2020-05-09 12:49:39"
"Germany";"2020-03-22";24873;2509;24513;94;10;"2020-05-09 12:49:39"
"Germany";"2020-03-23";29056;4183;28480;123;29;"2020-05-09 12:49:39"
"Germany";"2020-03-24";32991;3935;29542;159;36;"2020-05-09 12:49:39"
"Germany";"2020-03-25";37323;4332;33570;206;47;"2020-05-09 12:49:39"
"Germany";"2020-03-26";43938;6615;37998;267;61;"2020-05-09 12:49:39"
"Germany";"2020-03-27";50871;6933;43862;351;84;"2020-05-09 12:49:39"
"Germany";"2020-03-28";57695;6824;48781;433;82;"2020-05-09 12:49:39"
"Germany";"2020-03-29";62435;4740;52683;541;108;"2020-05-09 12:49:39"
"Germany";"2020-03-30";66885;4450;52740;645;104;"2020-05-09 12:49:39"
"Germany";"2020-03-31";71808;4923;54933;775;130;"2020-05-09 12:49:39"
"Germany";"2020-04-01";77981;6173;58350;931;156;"2020-05-09 12:49:39"
"Germany";"2020-04-02";84794;6813;61247;1107;176;"2020-05-09 12:49:39"
"Germany";"2020-04-03";91159;6365;65309;1275;168;"2020-05-09 12:49:39"
"Germany";"2020-04-04";96092;4933;68248;1444;169;"2020-05-09 12:49:39"
"Germany";"2020-04-05";100123;4031;69839;1584;140;"2020-05-09 12:49:39"
"Germany";"2020-04-06";103375;3252;72865;1810;226;"2020-05-09 12:49:39"
"Germany";"2020-04-07";107663;4288;69566;2016;206;"2020-05-09 12:49:39"
"Germany";"2020-04-08";113296;5633;64647;2349;333;"2020-05-09 12:49:39"
"Germany";"2020-04-09";118235;4939;63221;2607;258;"2020-05-09 12:49:39"
"Germany";"2020-04-10";122171;3936;65522;2736;129;"2020-05-09 12:49:39"
"Germany";"2020-04-11";125452;3281;65181;2871;135;"2020-05-09 12:49:39"
"Germany";"2020-04-12";127854;2402;64532;3022;151;"2020-05-09 12:49:39"
"Germany";"2020-04-13";130072;2218;62578;3194;172;"2020-05-09 12:49:39"
"Germany";"2020-04-14";132210;2138;60515;3495;301;"2020-05-09 12:49:39"
"Germany";"2020-04-15";134753;2543;58349;3804;309;"2020-05-09 12:49:39"
"Germany";"2020-04-16";137698;2945;56646;4052;248;"2020-05-09 12:49:39"
"Germany";"2020-04-17";141397;3699;53931;4352;300;"2020-05-09 12:49:39"
"Germany";"2020-04-18";143724;2327;53786;4538;186;"2020-05-09 12:49:39"
"Germany";"2020-04-19";145742;2018;53100;4642;104;"2020-05-09 12:49:39"
"Germany";"2020-04-20";147065;1323;50703;4862;220;"2020-05-09 12:49:39"
"Germany";"2020-04-21";148453;1388;48167;5086;224;"2020-05-09 12:49:39"
"Germany";"2020-04-22";150648;2195;45933;5315;229;"2020-05-09 12:49:39"
"Germany";"2020-04-23";153129;2481;44254;5575;260;"2020-05-09 12:49:39"
"Germany";"2020-04-24";154999;1870;42439;5760;185;"2020-05-09 12:49:39"
"Germany";"2020-04-25";156513;1514;40836;5877;117;"2020-05-09 12:49:39"
"Germany";"2020-04-26";157770;1257;39794;5976;99;"2020-05-09 12:49:39"
"Germany";"2020-04-27";158758;988;38132;6126;150;"2020-05-09 12:49:39"
"Germany";"2020-04-28";159912;1154;36198;6314;188;"2020-05-09 12:49:39"
"Germany";"2020-04-29";161539;1627;34672;6467;153;"2020-05-09 12:49:39"
"Germany";"2020-04-30";163009;1470;32886;6623;156;"2020-05-09 12:49:39"
"Germany";"2020-05-01";164077;1068;30441;6736;113;"2020-05-09 12:49:39"
"Germany";"2020-05-02";164967;890;29155;6812;76;"2020-05-09 12:49:39"
"Germany";"2020-05-03";165664;697;28198;6866;54;"2020-05-09 12:49:39"
"Germany";"2020-05-04";166152;488;26459;6993;127;"2020-05-09 12:49:39"
"Germany";"2020-05-05";167007;855;24914;6993;0;"2020-05-09 12:49:39"
"Germany";"2020-05-06";168162;1155;23191;7275;282;"2020-05-09 12:49:39"
"Germany";"2020-05-07";169430;1268;22138;7392;117;"2020-05-09 12:49:39"
"Germany";"2020-05-08";170588;1158;21378;7510;118;"2020-05-09 12:49:39"
"Iran";"2020-02-15";0;0;0;0;0;"2020-05-09 12:49:39"
"Iran";"2020-02-16";0;0;0;0;0;"2020-05-09 12:49:39"
"Iran";"2020-02-17";0;0;0;0;0;"2020-05-09 12:49:39"
"Iran";"2020-02-18";0;0;0;0;0;"2020-05-09 12:49:39"
"Iran";"2020-02-19";2;0;0;2;0;"2020-05-09 12:49:39"
"Iran";"2020-02-20";5;3;3;2;0;"2020-05-09 12:49:39"
"Iran";"2020-02-21";18;13;14;4;2;"2020-05-09 12:49:39"
"Iran";"2020-02-22";29;11;23;6;2;"2020-05-09 12:49:39"
"Iran";"2020-02-23";43;14;34;8;2;"2020-05-09 12:49:39"
"Iran";"2020-02-24";61;18;46;12;4;"2020-05-09 12:49:39"
"Iran";"2020-02-25";95;34;54;16;4;"2020-05-09 12:49:39"
"Iran";"2020-02-26";139;44;95;19;3;"2020-05-09 12:49:39"
"Iran";"2020-02-27";245;106;165;26;7;"2020-05-09 12:49:39"
"Iran";"2020-02-28";388;143;281;34;8;"2020-05-09 12:49:39"
